endTime,artistName,trackName,msPlayed,weekday,hour
2019-06-02 22:15:00,The Last Shadow Puppets,Used To Be My Girl,139261,Sunday,22
2019-06-02 23:25:00,The Black Keys,Things Ain't Like They Used to Be,48513,Sunday,23
2019-06-02 23:25:00,The Last Shadow Puppets,Used To Be My Girl,348773,Sunday,23
2019-06-02 23:42:00,The Last Shadow Puppets,Used To Be My Girl - Live from Spotify London,42772,Sunday,23
2019-06-03 09:58:00,The Last Shadow Puppets,Used To Be My Girl - Live from Spotify London,201775,Monday,9
2019-06-03 10:01:00,The Last Shadow Puppets,Pattern,12096,Monday,10
2019-06-03 10:01:00,The Last Shadow Puppets,Used To Be My Girl,175410,Monday,10
2019-06-03 10:02:00,The Last Shadow Puppets,Only The Truth,51805,Monday,10
2019-06-03 10:05:00,The Last Shadow Puppets,Separate And Ever Deadly,155019,Monday,10
2019-06-03 10:07:00,The Last Shadow Puppets,Standing Next To Me,152018,Monday,10
2019-06-03 10:10:00,The Last Shadow Puppets,Calm Like You,148266,Monday,10
2019-06-03 10:34:00,The Last Shadow Puppets,Separate And Ever Deadly,51494,Monday,10
2019-06-03 12:00:00,The Last Shadow Puppets,Separate And Ever Deadly,160533,Monday,12
2019-06-03 12:03:00,The Last Shadow Puppets,The Chamber,159146,Monday,12
2019-06-03 12:05:00,The Last Shadow Puppets,Only The Truth,166080,Monday,12
2019-06-03 12:23:00,The Last Shadow Puppets,My Mistakes Were Made For You,240444,Monday,12
2019-06-03 12:27:00,The Last Shadow Puppets,I Don't Like You Anymore,187093,Monday,12
2019-06-03 12:29:00,The Last Shadow Puppets,In My Room,151413,Monday,12
2019-06-03 12:41:00,The Last Shadow Puppets,The Meeting Place,237960,Monday,12
2019-06-03 12:44:00,The Last Shadow Puppets,Time Has Come Again,189693,Monday,12
2019-06-03 12:48:00,The Last Shadow Puppets,The Age Of The Understatement,189560,Monday,12
2019-06-03 12:51:00,The Last Shadow Puppets,Standing Next To Me,142653,Monday,12
2019-06-03 12:53:00,The Last Shadow Puppets,Calm Like You,148266,Monday,12
2019-06-03 12:56:00,The Last Shadow Puppets,Separate And Ever Deadly,160413,Monday,12
2019-06-03 12:58:00,The Last Shadow Puppets,The Chamber,144381,Monday,12
2019-06-03 13:01:00,Miles Kane,Cold Light Of The Day,129426,Monday,13
2019-06-03 13:04:00,Miles Kane,Silverscreen,187154,Monday,13
2019-06-03 13:07:00,Miles Kane,Loaded,198853,Monday,13
2019-06-03 13:08:00,Miles Kane,Killing The Joke,53680,Monday,13
2019-06-03 13:12:00,Miles Kane,Coup De Grace,235320,Monday,13
2019-06-03 13:20:00,Miles Kane,Silverscreen,138800,Monday,13
2019-06-03 13:24:00,Miles Kane,Wrong Side Of Life,222066,Monday,13
2019-06-03 13:27:00,Miles Kane,Something To Rely On,199720,Monday,13
2019-06-03 13:31:00,Miles Kane,Shavambacu,214106,Monday,13
2019-06-03 13:34:00,Arctic Monkeys,Despair In The Departure Lounge,202853,Monday,13
2019-06-03 13:36:00,The Black Keys,Go,146596,Monday,13
2019-06-03 13:39:00,Billie Eilish,all the good girls go to hell,168839,Monday,13
2019-06-03 13:40:00,Billie Eilish,all the good girls go to hell,11845,Monday,13
2019-06-03 13:43:00,Billie Eilish,bad guy,194087,Monday,13
2019-06-03 13:47:00,Billie Eilish,wish you were gay,221543,Monday,13
2019-06-03 13:52:00,Billie Eilish,8,12915,Monday,13
2019-06-03 13:52:00,Billie Eilish,when the party's over,196077,Monday,13
2019-06-03 13:55:00,Billie Eilish,bury a friend,193143,Monday,13
2019-06-03 13:58:00,Billie Eilish,ilomilo,156370,Monday,13
2019-06-03 14:02:00,Billie Eilish,listen before i go,242652,Monday,14
2019-06-03 14:04:00,Billie Eilish,goodbye,19983,Monday,14
2019-06-03 14:04:00,Billie Eilish,i love you,92704,Monday,14
2019-06-03 14:09:00,Arctic Monkeys,Dance Little Liar,283493,Monday,14
2019-06-03 14:12:00,Arctic Monkeys,Fake Tales Of San Francisco,17679,Monday,14
2019-06-03 14:12:00,Arctic Monkeys,Fake Tales Of San Francisco,177946,Monday,14
2019-06-03 14:14:00,Arctic Monkeys,Dancing Shoes,141133,Monday,14
2019-06-03 14:16:00,Arctic Monkeys,You Probably Couldn't See For The Lights But You Were Staring Straight At Me,130813,Monday,14
2019-06-03 14:23:00,Arctic Monkeys,Still Take You Home,267350,Monday,14
2019-06-03 14:25:00,Arctic Monkeys,Red Light Indicates Doors Are Secured,143626,Monday,14
2019-06-03 14:26:00,Arctic Monkeys,Mardy Bum,13802,Monday,14
2019-06-03 14:30:00,Arctic Monkeys,Perhaps Vampires Is A Bit Strong But…,268626,Monday,14
2019-06-03 14:34:00,Arctic Monkeys,When The Sun Goes Down,225777,Monday,14
2019-06-03 14:55:00,Arctic Monkeys,From The Ritz To The Rubble,140399,Monday,14
2019-06-03 15:52:00,Arctic Monkeys,From The Ritz To The Rubble,71123,Monday,15
2019-06-03 15:58:00,Arctic Monkeys,A Certain Romance,331200,Monday,15
2019-06-03 16:01:00,Arctic Monkeys,Brianstorm,183583,Monday,16
2019-06-03 16:04:00,Arctic Monkeys,Teddy Picker,165000,Monday,16
2019-06-03 16:07:00,Arctic Monkeys,D is for Dangerous,169368,Monday,16
2019-06-03 16:10:00,Arctic Monkeys,Balaclava,171226,Monday,16
2019-06-03 16:13:00,Arctic Monkeys,Only Ones Who Know,184760,Monday,16
2019-06-03 16:38:00,Arctic Monkeys,Do Me a Favour,32303,Monday,16
2019-06-03 17:42:00,Arctic Monkeys,This House is a Circus,250894,Monday,17
2019-06-03 17:47:00,Arctic Monkeys,"If You Were There, Beware",276200,Monday,17
2019-06-03 17:49:00,Arctic Monkeys,The Bad Thing,145213,Monday,17
2019-06-03 18:00:00,Arctic Monkeys,Old Yellow Bricks,41722,Monday,18
2019-06-04 13:05:00,The Last Shadow Puppets,Separate And Ever Deadly,186974,Tuesday,13
2019-06-04 13:08:00,The Last Shadow Puppets,I Don't Like You Anymore,187093,Tuesday,13
2019-06-04 13:22:00,The Last Shadow Puppets,Aviation,159278,Tuesday,13
2019-06-04 13:42:00,Arctic Monkeys,One For The Road,29628,Tuesday,13
2019-06-05 06:07:00,Arctic Monkeys,One For The Road,206631,Wednesday,6
2019-06-05 06:11:00,Arctic Monkeys,You're So Dark,182751,Wednesday,6
2019-06-05 06:13:00,Oasis,Whatever - Remastered,12586,Wednesday,6
2019-06-05 06:13:00,Arctic Monkeys,Four Out Of Five,132292,Wednesday,6
2019-06-05 06:17:00,Cage The Elephant,Ain't No Rest For The Wicked - Original Version,261847,Wednesday,6
2019-06-05 06:19:00,Cage The Elephant,Cold Cold Cold,66902,Wednesday,6
2019-06-05 06:29:00,Donna Summer,Hot Stuff,13718,Wednesday,6
2019-06-05 12:07:00,The Last Shadow Puppets,Separate And Ever Deadly,160413,Wednesday,12
2019-06-05 12:10:00,The Last Shadow Puppets,The Age Of The Understatement,189560,Wednesday,12
2019-06-05 12:13:00,The Last Shadow Puppets,Standing Next To Me,140694,Wednesday,12
2019-06-05 12:16:00,The Last Shadow Puppets,Calm Like You,178830,Wednesday,12
2019-06-05 12:19:00,The Last Shadow Puppets,Separate And Ever Deadly,160413,Wednesday,12
2019-06-05 15:53:00,The Last Shadow Puppets,Separate And Ever Deadly,160413,Wednesday,15
2019-06-05 15:56:00,The Last Shadow Puppets,My Mistakes Were Made For You,179876,Wednesday,15
2019-06-06 07:52:00,Arctic Monkeys,D is for Dangerous,324465,Thursday,7
2019-06-06 07:53:00,Two Door Cinema Club,Are We Ready? (Wreck),52394,Thursday,7
2019-06-06 07:57:00,Arctic Monkeys,Do Me a Favour,235715,Thursday,7
2019-06-06 08:12:00,Arctic Monkeys,This House is a Circus,109333,Thursday,8
2019-06-06 09:58:00,Two Door Cinema Club,Are We Ready? (Wreck),230853,Thursday,9
2019-06-06 10:03:00,Donna Summer,Hot Stuff,314760,Thursday,10
2019-06-06 10:07:00,Miles Kane,Taking Over,204906,Thursday,10
2019-06-06 10:08:00,Miles Kane,Don't Forget Who You Are,52053,Thursday,10
2019-06-06 11:35:00,Arctic Monkeys,This House is a Circus,251365,Thursday,11
2019-06-06 11:38:00,Arctic Monkeys,The Bad Thing,166784,Thursday,11
2019-06-06 11:41:00,Arctic Monkeys,Old Yellow Bricks,193226,Thursday,11
2019-06-06 11:45:00,Arctic Monkeys,505,253586,Thursday,11
2019-06-06 11:48:00,Arctic Monkeys,Brianstorm,172866,Thursday,11
2019-06-06 11:51:00,Arctic Monkeys,Teddy Picker,165000,Thursday,11
2019-06-06 11:53:00,Arctic Monkeys,D is for Dangerous,138106,Thursday,11
2019-06-06 11:56:00,Arctic Monkeys,Balaclava,171226,Thursday,11
2019-06-06 11:59:00,Arctic Monkeys,Fluorescent Adolescent,183893,Thursday,11
2019-06-06 12:02:00,Arctic Monkeys,Only Ones Who Know,184760,Thursday,12
2019-06-06 12:06:00,Arctic Monkeys,Do Me a Favour,209253,Thursday,12
2019-06-06 12:09:00,Arctic Monkeys,This House is a Circus,191680,Thursday,12
2019-06-06 12:14:00,Arctic Monkeys,"If You Were There, Beware",276200,Thursday,12
2019-06-06 12:16:00,Arctic Monkeys,The Bad Thing,145213,Thursday,12
2019-06-06 12:22:00,Arctic Monkeys,Old Yellow Bricks,193226,Thursday,12
2019-06-06 12:22:00,Arctic Monkeys,505,11245,Thursday,12
2019-06-06 12:26:00,The Last Shadow Puppets,The Age Of The Understatement,224649,Thursday,12
2019-06-06 12:28:00,The Last Shadow Puppets,Standing Next To Me,142653,Thursday,12
2019-06-06 12:31:00,The Last Shadow Puppets,Calm Like You,148266,Thursday,12
2019-06-06 12:33:00,The Last Shadow Puppets,Separate And Ever Deadly,160413,Thursday,12
2019-06-06 12:36:00,The Last Shadow Puppets,The Chamber,159146,Thursday,12
2019-06-06 12:39:00,The Last Shadow Puppets,Only The Truth,166080,Thursday,12
2019-06-06 13:13:00,The Last Shadow Puppets,My Mistakes Were Made For You,87608,Thursday,13
2019-06-06 13:55:00,Miles Kane,Taking Over,407391,Thursday,13
2019-06-06 13:58:00,Miles Kane,Taking Over,204906,Thursday,13
2019-06-06 14:10:00,Miles Kane,Don't Forget Who You Are,127436,Thursday,14
2019-06-06 16:58:00,Miles Kane,Taking Over,204906,Thursday,16
2019-06-06 17:01:00,Miles Kane,Taking Over,204906,Thursday,17
2019-06-06 17:05:00,Miles Kane,Don't Forget Who You Are,201560,Thursday,17
2019-06-06 17:07:00,Miles Kane,Better Than That,160449,Thursday,17
2019-06-06 20:30:00,Miles Kane,Taking Over,204906,Thursday,20
2019-06-06 20:33:00,Miles Kane,Don't Forget Who You Are,201560,Thursday,20
2019-06-06 20:57:00,Miles Kane,Better Than That,112343,Thursday,20
2019-06-08 07:43:00,Arctic Monkeys,D is for Dangerous,138106,Saturday,7
2019-06-08 07:51:00,Arctic Monkeys,Balaclava,171226,Saturday,7
2019-06-08 08:11:00,Arctic Monkeys,Fluorescent Adolescent,38160,Saturday,8
2019-06-08 08:15:00,Arctic Monkeys,Do Me a Favour,209253,Saturday,8
2019-06-08 08:18:00,Arctic Monkeys,This House is a Circus,191680,Saturday,8
2019-06-08 08:22:00,Arctic Monkeys,"If You Were There, Beware",276200,Saturday,8
2019-06-08 08:31:00,Arctic Monkeys,The Bad Thing,145213,Saturday,8
2019-06-08 08:34:00,Arctic Monkeys,Old Yellow Bricks,193226,Saturday,8
2019-06-08 08:39:00,Arctic Monkeys,505,253586,Saturday,8
2019-06-08 08:44:00,Arctic Monkeys,Brianstorm,183347,Saturday,8
2019-06-08 08:49:00,Arctic Monkeys,Teddy Picker,202151,Saturday,8
2019-06-08 08:59:00,Two Door Cinema Club,Are We Ready? (Wreck),230853,Saturday,8
2019-06-08 09:05:00,Donna Summer,Hot Stuff,314760,Saturday,9
2019-06-08 09:08:00,Miles Kane,Taking Over,204906,Saturday,9
2019-06-08 09:12:00,Miles Kane,Don't Forget Who You Are,201560,Saturday,9
2019-06-08 09:15:00,Miles Kane,Better Than That,176266,Saturday,9
2019-06-08 09:18:00,Miles Kane,Out of Control,195920,Saturday,9
2019-06-08 09:20:00,Miles Kane,Bombshells,135360,Saturday,9
2019-06-08 09:23:00,Miles Kane,Tonight,179173,Saturday,9
2019-06-08 09:26:00,Miles Kane,What Condition am I In?,152240,Saturday,9
2019-06-08 09:28:00,Miles Kane,Fire in My Heart,170786,Saturday,9
2019-06-08 09:31:00,Miles Kane,You're Gonna Get It,151373,Saturday,9
2019-06-08 09:36:00,Donna Summer,Hot Stuff,314760,Saturday,9
2019-06-08 09:40:00,Miles Kane,Taking Over,204906,Saturday,9
2019-06-08 09:43:00,Miles Kane,Don't Forget Who You Are,201560,Saturday,9
2019-06-08 09:45:00,Miles Kane,Better Than That,100270,Saturday,9
2019-06-08 09:48:00,Miles Kane,Out of Control,195920,Saturday,9
2019-06-08 09:50:00,Miles Kane,Bombshells,135360,Saturday,9
2019-06-08 09:53:00,Miles Kane,Tonight,179173,Saturday,9
2019-06-08 09:56:00,Miles Kane,Fire in My Heart,170786,Saturday,9
2019-06-08 09:59:00,Miles Kane,You're Gonna Get It,151373,Saturday,9
2019-06-08 10:01:00,Miles Kane,You're Gonna Get It,151373,Saturday,10
2019-06-08 10:04:00,Miles Kane,Give Up,165120,Saturday,10
2019-06-08 10:08:00,Miles Kane,Give Up,219483,Saturday,10
2019-06-08 10:11:00,Miles Kane,Give Up,165120,Saturday,10
2019-06-08 10:14:00,Miles Kane,Darkness in Our Hearts,219560,Saturday,10
2019-06-08 10:17:00,Miles Kane,Start of Something Big,137253,Saturday,10
2019-06-08 10:19:00,Miles Kane,Caught in the Act,175160,Saturday,10
2019-06-08 10:31:00,Miles Kane,First of My Kind,197436,Saturday,10
2019-06-08 10:34:00,Miles Kane,Give Up,165120,Saturday,10
2019-06-08 10:36:00,Miles Kane,Darkness in Our Hearts,120429,Saturday,10
2019-06-08 10:40:00,Miles Kane,First of My Kind,193280,Saturday,10
2019-06-08 10:42:00,Miles Kane,Too Little Too Late,155826,Saturday,10
2019-06-08 10:46:00,Miles Kane,Cry On My Guitar,222133,Saturday,10
2019-06-08 10:49:00,Miles Kane,Loaded,198853,Saturday,10
2019-06-08 10:51:00,Miles Kane,Cold Light Of The Day,129426,Saturday,10
2019-06-08 10:55:00,Miles Kane,Coup De Grace,235320,Saturday,10
2019-06-08 10:58:00,Miles Kane,Silverscreen,138800,Saturday,10
2019-06-08 11:01:00,Miles Kane,Wrong Side Of Life,222066,Saturday,11
2019-06-08 11:06:00,Miles Kane,Something To Rely On,77320,Saturday,11
2019-06-08 11:11:00,Arctic Monkeys,Despair In The Departure Lounge,245669,Saturday,11
2019-06-08 11:12:00,Arctic Monkeys,Despair In The Departure Lounge,10128,Saturday,11
2019-06-08 11:16:00,Arctic Monkeys,Cigarette Smoker Fiona,38705,Saturday,11
2019-06-08 11:22:00,Arctic Monkeys,Who The Fuck Are Arctic Monkeys?,336826,Saturday,11
2019-06-08 11:25:00,The Strokes,Someday,31980,Saturday,11
2019-06-08 11:25:00,Arctic Monkeys,Teddy Picker,165000,Saturday,11
2019-06-08 11:29:00,Arctic Monkeys,Cornerstone,197973,Saturday,11
2019-06-08 11:33:00,Arctic Monkeys,Dance Little Liar,283493,Saturday,11
2019-06-08 11:37:00,Arctic Monkeys,My Propeller,205746,Saturday,11
2019-06-08 11:41:00,Arctic Monkeys,Crying Lightning,224826,Saturday,11
2019-06-08 11:44:00,Arctic Monkeys,Dangerous Animals,210666,Saturday,11
2019-06-08 11:48:00,Arctic Monkeys,Secret Door,223066,Saturday,11
2019-06-08 11:51:00,Arctic Monkeys,Potion Approaching,212133,Saturday,11
2019-06-08 11:55:00,Arctic Monkeys,Fire And The Thud,237533,Saturday,11
2019-06-08 11:59:00,Arctic Monkeys,Pretty Visitors,220506,Saturday,11
2019-06-08 12:44:00,Arctic Monkeys,The Jeweller's Hands,669963,Saturday,12
2019-06-08 12:47:00,Arctic Monkeys,Library Pictures,142173,Saturday,12
2019-06-08 12:50:00,Arctic Monkeys,Don't Sit Down 'Cause I've Moved Your Chair,183506,Saturday,12
2019-06-08 12:53:00,Arctic Monkeys,Black Treacle,174438,Saturday,12
2019-06-09 06:35:00,Arctic Monkeys,Only Ones Who Know,184760,Sunday,6
2019-06-09 06:39:00,Arctic Monkeys,Do Me a Favour,209253,Sunday,6
2019-06-09 06:42:00,Arctic Monkeys,This House is a Circus,191680,Sunday,6
2019-06-09 06:47:00,Arctic Monkeys,"If You Were There, Beware",276200,Sunday,6
2019-06-09 06:49:00,Arctic Monkeys,The Bad Thing,145213,Sunday,6
2019-06-09 06:52:00,Arctic Monkeys,Old Yellow Bricks,193226,Sunday,6
2019-06-09 06:57:00,Arctic Monkeys,505,253586,Sunday,6
2019-06-09 07:02:00,Arctic Monkeys,Brianstorm,172866,Sunday,7
2019-06-09 07:05:00,Arctic Monkeys,Teddy Picker,165000,Sunday,7
2019-06-09 07:07:00,Arctic Monkeys,D is for Dangerous,138106,Sunday,7
2019-06-09 07:10:00,Arctic Monkeys,Balaclava,171226,Sunday,7
2019-06-09 07:13:00,Arctic Monkeys,Fluorescent Adolescent,183893,Sunday,7
2019-06-09 07:16:00,Arctic Monkeys,Only Ones Who Know,184760,Sunday,7
2019-06-09 07:19:00,Arctic Monkeys,Do Me a Favour,209253,Sunday,7
2019-06-09 07:23:00,Arctic Monkeys,This House is a Circus,191680,Sunday,7
2019-06-09 07:27:00,Arctic Monkeys,"If You Were There, Beware",276200,Sunday,7
2019-06-09 07:30:00,Arctic Monkeys,The Bad Thing,145213,Sunday,7
2019-06-09 07:33:00,Arctic Monkeys,Old Yellow Bricks,193226,Sunday,7
2019-06-09 07:37:00,Arctic Monkeys,505,253586,Sunday,7
2019-06-09 10:03:00,Arctic Monkeys,Brianstorm,172866,Sunday,10
2019-06-09 10:06:00,Arctic Monkeys,Teddy Picker,165000,Sunday,10
2019-06-09 10:13:00,Arctic Monkeys,Brianstorm,327807,Sunday,10
2019-06-09 10:15:00,Arctic Monkeys,Teddy Picker,165000,Sunday,10
2019-06-09 10:18:00,Arctic Monkeys,D is for Dangerous,138106,Sunday,10
2019-06-09 10:21:00,Arctic Monkeys,Balaclava,168130,Sunday,10
2019-06-09 10:28:00,Arctic Monkeys,Who The Fuck Are Arctic Monkeys?,411023,Sunday,10
2019-06-09 10:30:00,Arctic Monkeys,Cigarette Smoker Fiona,176546,Sunday,10
2019-06-09 10:34:00,Arctic Monkeys,Despair In The Departure Lounge,202853,Sunday,10
2019-06-09 10:37:00,Arctic Monkeys,No Buses,197320,Sunday,10
2019-06-09 10:43:00,Arctic Monkeys,Who The Fuck Are Arctic Monkeys?,336826,Sunday,10
2019-06-09 10:47:00,Arctic Monkeys,The View From The Afternoon,215116,Sunday,10
2019-06-09 10:50:00,Arctic Monkeys,I Bet You Look Good On The Dancefloor,173680,Sunday,10
2019-06-09 10:53:00,Arctic Monkeys,Fake Tales Of San Francisco,177946,Sunday,10
2019-06-09 10:55:00,Arctic Monkeys,Dancing Shoes,141133,Sunday,10
2019-06-09 10:57:00,Arctic Monkeys,You Probably Couldn't See For The Lights But You Were Staring Straight At Me,130813,Sunday,10
2019-06-09 11:03:00,Arctic Monkeys,One For The Road,206051,Sunday,11
2019-06-09 11:11:00,Arctic Monkeys,Arabella,413444,Sunday,11
2019-06-09 11:24:00,Arctic Monkeys,I Want It All,185406,Sunday,11
2019-06-09 11:28:00,Arctic Monkeys,No. 1 Party Anthem,243131,Sunday,11
2019-06-09 11:32:00,Arctic Monkeys,Mad Sounds,215011,Sunday,11
2019-06-09 11:35:00,Arctic Monkeys,Fireside,181049,Sunday,11
2019-06-09 11:38:00,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,Sunday,11
2019-06-09 11:41:00,Arctic Monkeys,Snap Out Of It,193030,Sunday,11
2019-06-09 11:52:00,Arctic Monkeys,Knee Socks,44647,Sunday,11
2019-06-09 15:46:00,Arctic Monkeys,Who The Fuck Are Arctic Monkeys?,239604,Sunday,15
2019-06-09 15:55:00,Arctic Monkeys,Who The Fuck Are Arctic Monkeys?,339679,Sunday,15
2019-06-09 15:59:00,Alex Turner,Stuck on the puzzle,211053,Sunday,15
2019-06-09 16:02:00,Razorlight,Golden Touch - Full Length,205213,Sunday,16
2019-06-09 16:06:00,The Hives,Hate To Say I Told You So,200693,Sunday,16
2019-06-09 16:09:00,The Strokes,Hard To Explain,224333,Sunday,16
2019-06-09 16:12:00,Arctic Monkeys,Dancing Shoes,141133,Sunday,16
2019-06-09 16:15:00,Kasabian,Club Foot,214373,Sunday,16
2019-06-09 16:26:00,Cage The Elephant,Cold Cold Cold,92471,Sunday,16
2019-06-10 09:54:00,The Last Shadow Puppets,Used To Be My Girl,175410,Monday,9
2019-06-10 09:58:00,The Last Shadow Puppets,She Does The Woods,210261,Monday,9
2019-06-10 10:02:00,The Last Shadow Puppets,Pattern,255194,Monday,10
2019-06-10 10:02:00,The Last Shadow Puppets,The Bourne Identity,12624,Monday,10
2019-06-10 10:05:00,The Last Shadow Puppets,The Element Of Surprise,172003,Monday,10
2019-06-10 10:28:00,The Last Shadow Puppets,Bad Habits,160739,Monday,10
2019-06-10 11:04:00,The Last Shadow Puppets,"Sweet Dreams, TN",241893,Monday,11
2019-06-10 11:05:00,The Last Shadow Puppets,Used To Be My Girl,10791,Monday,11
2019-06-10 11:08:00,The Last Shadow Puppets,The Age Of The Understatement,189560,Monday,11
2019-06-10 11:10:00,The Last Shadow Puppets,Calm Like You,148266,Monday,11
2019-06-10 11:33:00,The Last Shadow Puppets,Separate And Ever Deadly,286755,Monday,11
2019-06-10 11:35:00,The Last Shadow Puppets,The Chamber,108914,Monday,11
2019-06-10 11:39:00,Arctic Monkeys,Potion Approaching,205226,Monday,11
2019-06-10 11:43:00,Arctic Monkeys,Fire And The Thud,237533,Monday,11
2019-06-10 11:46:00,Arctic Monkeys,Cornerstone,197973,Monday,11
2019-06-10 11:51:00,Arctic Monkeys,Dance Little Liar,304510,Monday,11
2019-06-10 11:52:00,Arctic Monkeys,Pretty Visitors,72972,Monday,11
2019-06-10 11:55:00,Arctic Monkeys,Brianstorm,176145,Monday,11
2019-06-10 11:58:00,Arctic Monkeys,Teddy Picker,165000,Monday,11
2019-06-10 12:01:00,Arctic Monkeys,D is for Dangerous,167992,Monday,12
2019-06-10 12:04:00,Arctic Monkeys,Balaclava,171226,Monday,12
2019-06-10 12:07:00,Arctic Monkeys,Fluorescent Adolescent,183893,Monday,12
2019-06-10 12:10:00,Arctic Monkeys,Only Ones Who Know,184760,Monday,12
2019-06-10 12:13:00,Arctic Monkeys,Do Me a Favour,209253,Monday,12
2019-06-10 12:20:00,Arctic Monkeys,This House is a Circus,191680,Monday,12
2019-06-10 12:25:00,Arctic Monkeys,"If You Were There, Beware",276200,Monday,12
2019-06-10 12:27:00,Arctic Monkeys,The Bad Thing,145213,Monday,12
2019-06-10 12:39:00,Arctic Monkeys,Old Yellow Bricks,16080,Monday,12
2019-06-10 12:42:00,Arctic Monkeys,Science Fiction,180286,Monday,12
2019-06-10 12:47:00,Arctic Monkeys,Batphone,271613,Monday,12
2019-06-10 12:50:00,Arctic Monkeys,One Point Perspective,208640,Monday,12
2019-06-10 13:03:00,Arctic Monkeys,American Sports,130767,Monday,13
2019-06-10 15:49:00,Two Door Cinema Club,Are We Ready? (Wreck),230853,Monday,15
2019-06-10 15:54:00,Donna Summer,Hot Stuff,314760,Monday,15
2019-06-10 15:57:00,Miles Kane,Taking Over,204906,Monday,15
2019-06-10 16:01:00,Miles Kane,Don't Forget Who You Are,151032,Monday,16
2019-06-10 16:39:00,Miles Kane,Give Up,165120,Monday,16
2019-06-10 16:43:00,Miles Kane,Darkness in Our Hearts,219560,Monday,16
2019-06-10 16:45:00,Miles Kane,Start of Something Big,137253,Monday,16
2019-06-10 16:48:00,Miles Kane,Caught in the Act,175160,Monday,16
2019-06-10 16:51:00,Miles Kane,First of My Kind,193280,Monday,16
2019-06-10 16:54:00,Miles Kane,Too Little Too Late,155826,Monday,16
2019-06-10 16:58:00,Miles Kane,Cry On My Guitar,222133,Monday,16
2019-06-10 17:01:00,Miles Kane,Loaded,198853,Monday,17
2019-06-10 17:03:00,Miles Kane,Cold Light Of The Day,129426,Monday,17
2019-06-10 17:05:00,Miles Kane,Killing The Joke,117213,Monday,17
2019-06-10 17:09:00,Miles Kane,Coup De Grace,235320,Monday,17
2019-06-10 17:11:00,Miles Kane,Silverscreen,138800,Monday,17
2019-06-10 17:15:00,Miles Kane,Wrong Side Of Life,222066,Monday,17
2019-06-10 17:18:00,Miles Kane,Something To Rely On,199720,Monday,17
2019-06-10 17:22:00,Miles Kane,Shavambacu,214106,Monday,17
2019-06-10 17:25:00,Arctic Monkeys,Despair In The Departure Lounge,202853,Monday,17
2019-06-10 17:28:00,The Black Keys,Go,146596,Monday,17
2019-06-10 17:31:00,Billie Eilish,all the good girls go to hell,168839,Monday,17
2019-06-10 17:32:00,Lenny Kravitz,Fly Away,100273,Monday,17
2019-06-10 17:34:00,Arctic Monkeys,Cigarette Smoker Fiona,86819,Monday,17
2019-06-11 09:10:00,Arctic Monkeys,Star Treatment,348530,Tuesday,9
2019-06-11 13:58:00,The Last Shadow Puppets,Separate And Ever Deadly,160413,Tuesday,13
2019-06-11 14:01:00,The Last Shadow Puppets,Calm Like You,148266,Tuesday,14
2019-06-11 14:05:00,The Last Shadow Puppets,The Age Of The Understatement,233449,Tuesday,14
2019-06-11 14:07:00,The Last Shadow Puppets,Standing Next To Me,137688,Tuesday,14
2019-06-11 14:08:00,The Last Shadow Puppets,Calm Like You,39840,Tuesday,14
2019-06-12 07:45:00,Arctic Monkeys,Don't Forget Whose Legs You're On,414022,Wednesday,7
2019-06-12 07:52:00,Arctic Monkeys,Joining The Dots,199000,Wednesday,7
2019-06-12 08:03:00,Arctic Monkeys,The Afternoon's Hat,100949,Wednesday,8
2019-06-12 21:20:00,Miles Kane,Can You See Me Now,164172,Wednesday,21
2019-06-12 23:54:00,Miles Kane,Can You See Me Now,164172,Wednesday,23
2019-06-12 23:58:00,Miles Kane,Can You See Me Now,164172,Wednesday,23
2019-06-13 00:02:00,Two Door Cinema Club,Are We Ready? (Wreck),230853,Thursday,0
2019-06-13 00:04:00,Miles Kane,Can You See Me Now,164172,Thursday,0
2019-06-13 00:07:00,Miles Kane,Can You See Me Now,164172,Thursday,0
2019-06-13 09:03:00,Miles Kane,Can You See Me Now,164172,Thursday,9
2019-06-13 09:15:00,Miles Kane,Taking Over,56909,Thursday,9
2019-06-13 14:39:00,Miles Kane,Can You See Me Now,180809,Thursday,14
2019-06-13 14:40:00,Two Door Cinema Club,Are We Ready? (Wreck),13410,Thursday,14
2019-06-13 14:42:00,Miles Kane,Can You See Me Now,164172,Thursday,14
2019-06-13 18:04:00,Miles Kane,Can You See Me Now,164172,Thursday,18
2019-06-13 18:07:00,Two Door Cinema Club,Are We Ready? (Wreck),150000,Thursday,18
2019-06-14 09:53:00,Miles Kane,Can You See Me Now,164172,Friday,9
2019-06-14 09:57:00,Two Door Cinema Club,Are We Ready? (Wreck),147728,Friday,9
2019-06-14 10:00:00,Arctic Monkeys,D is for Dangerous,164817,Friday,10
2019-06-14 10:03:00,Arctic Monkeys,The Blond-O-Sonic Shimmer Trap,204826,Friday,10
2019-06-14 16:40:00,Arctic Monkeys,The Blond-O-Sonic Shimmer Trap,204826,Friday,16
2019-06-14 16:43:00,Arctic Monkeys,Don't Sit Down 'Cause I've Moved Your Chair,183506,Friday,16
2019-06-14 16:47:00,Miles Kane,Taking Over,204906,Friday,16
2019-06-14 16:59:00,Miles Kane,Don't Forget Who You Are,148820,Friday,16
